ts,otype,strike,dte,prem,mom1,mom2,mom3,mom6,up_run,dn_run,rng_pct,range_ratio,atr_pct,vol,vol_ratio,oi,oi_chg,resp,o5,o10,o15,o30,o60,omfe,omae,u_past15,u_past30,u30,und_ok_opt_fail
2024-10-31T13:50:00+05:30,CE,24200.0,0,26.85,11.180124223602498,18.02197802197803,54.7550432276657,48.34254143646409,4,0,56.610800744878965,1.037542662116041,19.31967721911856,22946125.0,1.4686483433313224,23200200.0,-1.9979364829601436,1027.8412975003414,-32.43947858472998,-45.43761638733706,-49.16201117318436,-50.27932960893855,-64.61824953445065,32.02979515828678,-71.50837988826815,0.05327188483360926,0.07124845886485716,-0.13971265008274847,False
2024-10-31T14:00:00+05:30,CE,24200.0,0,14.65,-19.23925027563396,-45.43761638733706,-39.33747412008281,4.642857142857145,0,2,40.20477815699659,0.2677272727272727,38.54835039817975,20702550.0,1.271293266429787,23038550.0,3.7182683271337806,388.98580301685894,-6.825938566552901,-11.945392491467576,-16.723549488054616,-36.51877133105802,-70.98976109215018,60.40955631399317,-79.5221843003413,-0.10112830292260794,0.006198180627379844,-0.09152079464015161,False
2024-10-31T14:10:00+05:30,CE,24200.0,0,12.9,-5.4945054945054945,-11.945392491467576,-28.8864388092613,-43.29670329670329,0,4,28.294573643410853,0.16258351893095768,43.105943152454785,22557200.0,1.3196660350769938,25103175.0,7.206024131116457,358.58588188731517,-5.426356589147295,3.48837209302325,-8.914728682170544,32.86821705426357,-44.96124031007752,82.1705426356589,-77.90697674418605,-0.08055654243057679,-0.16263182878253754,0.13064815542170075,False
2024-10-31T14:20:00+05:30,CE,24200.0,0,13.35,9.426229508196725,3.48837209302325,-2.197802197802203,-50.27932960893855,1,0,17.60299625468166,0.09611451942740291,42.37702871410738,16722300.0,0.8571582346609258,26633125.0,3.102985396747972,-186.55561981863525,-11.985018726591758,-30.337078651685385,-25.0936329588015,-28.83895131086142,-67.49063670411985,76.02996254681649,-85.3932584269663,0.011780948759082421,-0.13971265008274847,0.03905854441824769,True
2024-10-25T10:15:00+05:30,PE,24200.0,6,141.1,-1.9457956914524053,-3.2235939643347167,2.992700729927003,16.94985495234147,0,2,10.489014883061646,0.17767106842737074,12.91341837939995,1194675.0,0.8389277061900916,2865250.0,-0.3425967792424611,-46.38341922995761,-4.110559886605233,8.433734939759042,10.595322466335945,27.95889440113396,18.320340184266474,46.314670446491846,-10.134656272147412,-0.0645209167329801,-0.26948577588246303,-0.32075016346913476,False
2024-10-25T10:25:00+05:30,PE,24200.0,6,153.0,13.082039911308193,8.433734939759042,6.323835997220288,6.806282722513089,1,0,14.052287581699346,0.2621951219512195,11.879084967320257,2023200.0,1.4207366314385028,2987800.0,5.182929512510672,-62.949696986132295,1.9934640522875893,2.7385620915032662,11.79738562091504,18.627450980392158,24.9673202614379,34.93464052287581,-13.725490196078432,-0.10045856135913439,-0.14989165328225007,-0.24510107580168308,False
2024-10-25T10:35:00+05:30,PE,24200.0,6,157.19,0.7305350849086744,2.7385620915032662,16.178861788617873,7.8120713305898395,3,0,7.538647496660089,0.14952681388012612,11.548656615136668,1499750.0,0.8589448966588633,3080900.0,1.296246064820523,-95.69185108070586,8.817354793561941,14.86099624658058,26.153063171957513,22.68592149627839,15.528977670335262,31.337871365862963,-6.164514282079011,-0.16907251355157432,-0.12685800566838698,-0.2371023939493512,False
2024-10-25T10:45:00+05:30,PE,24200.0,6,180.55,5.553931598947676,14.86099624658058,15.700096123037488,27.95889440113396,5,0,11.298809194129053,0.2700198544010589,10.277854703221633,2339000.0,1.4264043359276735,3097125.0,1.6917848699763594,-71.66509380829424,9.831071725283854,0.5261700360011015,-2.8800886181113357,-7.532539462752712,2.1323733037939596,14.345056770977555,-12.82193298255331,-0.2190759167222414,-0.32075016346913476,0.14630229738063918,False
2024-10-25T10:55:00+05:30,PE,24200.0,6,181.5,-8.472012102874437,0.5261700360011015,6.109324758842437,18.627450980392158,0,1,14.269972451790636,0.3099940155595453,10.589531680440768,1751250.0,1.0679737465982635,2977675.0,-2.8205672138637774,-45.67829755935335,-3.388429752066119,6.253443526170796,-1.0192837465564706,5.344352617079884,0.11019283746555848,12.837465564738299,-13.278236914600546,-0.1337467700258338,-0.24510107580168308,-0.032291250520087474,False
2024-10-25T11:05:00+05:30,PE,24200.0,6,192.85,9.980039920159681,6.253443526170796,-2.74836106908725,22.68592149627839,1,0,13.378273269380353,0.3087971274685819,9.921355111917723,1188300.0,0.7310366041218087,3129200.0,3.7860068655577854,-26.260508380641475,-6.844697951775985,-13.43012704174229,-12.522686025408353,-5.833549390718175,-7.078039927404722,5.574280528908479,-18.382162302307485,0.1046575728561777,-0.2371023939493512,0.016769110057115476,False
2024-10-25T11:15:00+05:30,PE,24200.0,6,166.95,-7.069301419426672,-13.43012704174229,-4.79041916167665,-7.532539462752712,0,2,14.974543276430069,0.3138731952291275,11.913746630727765,1034175.0,0.636219624730852,3197325.0,1.4017839444995044,-35.23881916532001,1.0482180293501049,14.525306978137168,18.65828092243187,10.4522312069482,17.310572027553164,24.58820005989818,-5.720275531596276,0.13594153479442073,0.14630229738063918,-0.21117753170246772,False
2024-10-25T11:25:00+05:30,PE,24200.0,6,191.2,13.337285121517487,14.525306978137168,6.429167826328963,5.344352617079884,2,0,13.702928870292897,0.3519140362659506,10.580543933054395,1302575.0,0.8013380498308212,3272225.0,2.5285717642819656,-68.6061749944199,3.6087866108786644,-5.020920502092047,-5.857740585774053,-4.968619246861925,7.975941422594143,18.200836820083687,-12.343096234309622,-0.09371121224659269,-0.032291250520087474,-0.008282482342782956,True
2024-10-25T11:35:00+05:30,PE,24200.0,6,181.6,-8.329126703685008,-5.020920502092047,7.646710136336695,-5.833549390718175,0,1,11.784140969163,0.3630195080576762,11.428046989720997,883775.0,0.6760436786445086,3217500.0,-0.1799398132348835,-56.82327858194038,-0.8810572687224639,1.5418502202643234,4.818281938325991,-1.3215859030837036,10.820484581497801,24.449339207048464,-5.368942731277533,-0.13457002705871637,0.016769110057115476,-0.025252943416841415,True
2024-10-25T11:45:00+05:30,PE,24200.0,6,184.4,2.4444444444444478,1.5418502202643234,-6.915699141847546,10.4522312069482,1,0,9.51735357917571,0.35779816513761503,11.278018799710773,638275.0,0.5301342414269251,3252275.0,2.346017984564429,-120.06773157952044,3.2266811279826406,-1.4642082429501178,-4.311279826464218,6.209327548806935,11.252711496746205,22.559652928416483,-6.805856832971806,0.05759831597440735,-0.21117753170246772,-0.04596929996210036,False
2024-10-25T11:55:00+05:30,PE,24200.0,6,181.7,-4.54426057262937,-1.4642082429501178,0.9444444444444382,-4.968619246861925,0,1,11.612548156301594,0.44514767932489435,11.669418455329296,826950.0,0.7490319512692194,3362400.0,2.7392865327324114,-52.43229885054806,-2.889378095762246,-1.375894331315355,5.365987892129885,13.621353880022017,5.50357732526142,24.380847550908097,-5.421023665382496,-0.018012646119836613,-0.008282482342782956,-0.10146881283559775,False
2024-10-25T12:05:00+05:30,PE,24200.0,6,179.2,1.558515160102012,-1.375894331315355,-5.857630680325719,-1.3215859030837036,1,0,5.9151785714285685,0.22943722943722938,10.911458333333336,641750.0,0.6692040981256029,3437975.0,1.4174354889857446,-77.45312348197808,6.8359375,9.291294642857146,19.22433035714287,12.304687500000007,10.90959821428572,26.116071428571434,-4.101562499999997,0.07562807562807562,-0.025252943416841415,-0.12484730532723848,False
2024-10-25T12:15:00+05:30,PE,24200.0,6,195.85,2.298250195873599,9.291294642857146,10.994616038537833,6.209327548806935,3,0,9.088588205259134,0.3852813852813856,9.541315632712111,1093800.0,1.3704190941552339,3325625.0,-2.719680570993974,-139.04188630035824,9.088588205259134,5.412305335716106,-0.5105948429920858,4.7485320398264035,3.446515190196579,15.394434516211389,-5.999489405157008,-0.07907412889082407,-0.04596929996210036,-0.06774267726519366,False
2024-10-25T12:25:00+05:30,PE,24200.0,6,206.45,-3.369997659723855,5.412305335716106,7.834943849569079,13.621353880022017,0,1,9.978202954710582,0.4378320935175343,9.136998466133853,1464025.0,1.8369485092300695,3164475.0,-3.7773284276461823,-111.9040922514318,-5.618793896827317,-2.5187696778881032,-0.2664083313150801,-7.144587067086462,1.0656333252603618,9.469605231290876,-9.34851053523855,-0.07001481082537293,-0.10146881283559775,0.06508891684994819,False
2024-10-25T12:35:00+05:30,PE,24200.0,6,201.25,3.2845778804208394,-2.5187696778881032,-5.803884858413295,12.304687500000007,1,0,7.527950310559009,0.2797783933518006,9.137888198757764,553400.0,0.7223835786313351,3286750.0,0.323550508981579,-78.14639146414646,2.3105590062111827,1.937888198757767,3.1552795031055876,-1.2422360248447204,7.776397515527952,8.919254658385087,-7.006211180124221,0.07426939043085713,-0.12484730532723848,0.04415541878202131,False
2024-10-25T12:45:00+05:30,PE,24200.0,6,205.15,-0.3642544924720738,1.937888198757767,5.28611752630229,4.7485320398264035,0,1,7.067999025103583,0.2677746999076639,8.655455357868226,437850.0,0.5861347701678352,3185700.0,0.03532653493794305,-114.39940577492304,1.194248111138186,-6.556178406044366,-1.0236412381184472,-1.2429929320009805,-0.7067999025103666,8.798440165732382,-8.774067755301,-0.04620756104889694,-0.06774267726519366,-0.02218159052368681,True
2024-10-25T12:55:00+05:30,PE,24200.0,6,191.7,-7.658959537572257,-6.556178406044366,-6.8965517241379395,-7.144587067086462,0,1,9.233176838810635,0.3268698060941826,9.057555207789953,536900.0,0.7348502994011976,3178125.0,-0.3995769185568222,-113.94402456307245,5.920709441836214,3.677621283255092,0.2608242044861763,8.841940532081386,8.29420970266041,16.431924882629108,-2.373500260824196,0.06052578667976073,0.06508891684994819,-0.10233442641968604,False
