i,direction,label,u5,u15,u30,u45,u60,u5_raw,u30_raw,mfe,mae,o5,o15,o30,o45,o60,omfe,omae,has_opt
358,CE,A_Trend-only,0.01318262529985681,-0.01577920301043534,-0.14021519637119617,-0.37350771682922446,-0.15958966082703085,0.01318262529985681,-0.14021519637119617,0.01318262529985681,-0.37350771682922446,0.0,0.5038759689922525,-3.953488372093019,-2.751937984496122,-22.75193798449612,6.6666666666666625,-29.612403100775197,True
380,CE,A_Trend-only,0.038666137830833947,-0.038267517853185495,0.3366345711148133,0.12377150305642459,0.37191243913570204,0.038666137830833947,0.3366345711148133,0.4055958272460636,-0.16582591069715935,0.0,3.9580352885073973,-0.2861230329041461,-15.021459227467812,57.46304244158321,58.321411540295664,-27.668097281831177,True
387,CE,A_Trend-only,0.007160588122978595,0.027250015912416714,0.26951658073961493,0.23769174463752485,0.3433104194513481,0.007160588122978595,0.26951658073961493,0.3433104194513481,-0.0795620902552363,0.0,-2.7876106194690315,-5.3097345132743365,12.876106194690262,15.35398230088495,28.31858407079646,-17.78761061946902,True
394,CE,A_Trend-only,-0.040459011451488,-0.009916424375366883,0.07734811012785059,-0.030939244051131354,-0.2980877167234608,-0.040459011451488,0.07734811012785059,0.07734811012785059,-0.2980877167234608,0.0,-5.614849187935032,-2.505800464037126,1.5777262180974503,6.218097447795826,12.296983758700696,-11.647331786542921,True
401,CE,A_Trend-only,0.0327219290469527,-0.18939055902936763,-0.35716481341558914,-0.37560808251478894,-0.30044680306753335,0.0327219290469527,-0.35716481341558914,0.0327219290469527,-0.4049586612963174,0.0,5.726872246696029,-21.536955457660305,-24.229074889867842,-37.01419481155164,14.047968673519328,-39.353891336270195,True
408,CE,A_Trend-only,0.014137174396999796,-0.0029867269852767997,0.1575000696903084,0.13121687221986367,0.07984516807308939,0.014137174396999796,0.1575000696903084,0.1575000696903084,-0.0029867269852767997,0.0,4.389027431421452,-0.19950124688279586,5.03740648379052,22.543640897755605,29.226932668329187,-6.982543640897755,True
609,CE,A_Trend-only,-0.07918333727923166,-0.1710996735179493,-0.15100540953503216,-0.1402619416629669,-0.2234243411170289,-0.07918333727923166,-0.15100540953503216,-0.07918333727923166,-0.2234243411170289,0.0,-9.425107547907704,-20.414548298787636,-15.72154868987094,-21.079389910050832,1.681658193195155,-23.113023073914743,True
616,CE,A_Trend-only,0.011160113753461154,0.02112450103330943,0.015544444156589954,0.09685384436026734,0.16560811659132035,0.011160113753461154,0.015544444156589954,0.16560811659132035,-0.055601281021622206,0.0,4.264042640426406,6.6420664206642135,2.870028700287003,2.9930299302992958,12.669126691266916,-2.624026240262405,True
623,CE,A_Trend-only,0.041830169511780646,0.04581399517957774,0.11333984024859411,0.15955221799492936,0.21154114295958149,0.041830169511780646,0.11333984024859411,0.21154114295958149,0.041830169511780646,0.0,4.6547119420068634,4.196871423120946,3.5864173979397083,9.194963754292242,14.38382296833269,-5.6466997329263675,True
630,CE,A_Trend-only,0.013522193299753127,-0.014914183786496338,-0.01451647221883956,-0.08153087136616444,-0.06104872563270636,0.013522193299753127,-0.01451647221883956,0.04275399352127174,-0.09187137212478547,0.0,1.3120131201311966,-3.772037720377211,3.6490364903649057,-2.050020500205002,9.626896268962685,-6.355063550635506,True
