i,timestamp,direction,spot,open,high,low,prev_open,prev_high,prev_low,prev_close,ema20,ema50,rsi,ema_sep_pct,body_pct,upper_wick,lower_wick,close_loc,range_vs_atr,pullback_depth_pct,band_pos,sig_bull,prev_bull,u5,u10,u15,u30,u60,next_dirs,contract_found,premium,option_atr,strike,strike_dist,expiry,dte,instrument_key,o5,o10,o15,o30,o60,opt_next_dirs
2218,2024-11-13T11:50:00+05:30,PE,23706.05,23713.55,23718.4,23706.0,23685.7,23715.85,23684.95,23713.95,23725.728824,23799.901296,43.6878,0.3116503345014477,0.6048387096773484,0.3911290322581946,0.004032258064456978,0.004032258064456978,0.3949692385853557,-0.030889773942736048,0.14950568114292428,False,True,0.03606674245603664,-0.0031637493382490967,-0.0687588189512773,0.0303719936471944,-0.16367129909875022,"up,down,down",True,92.5,14.621166,23700.0,-6.049999999999272,2024-11-14,1.0,NSE_FO|43883|14-11-2024,0.0,-10.48648648648649,-10.48648648648649,7.513513513513518,-8.000000000000005,"flat,down,flat"
2221,2024-11-13T12:05:00+05:30,PE,23689.75,23704.95,23706.6,23684.2,23715.45,23727.8,23702.6,23705.3,23719.674344,23788.929338,42.5722,0.2911227866374632,0.6785714285715272,0.07366071428562401,0.2477678571428488,0.2477678571428488,0.7656070187022694,-0.05512025085330811,0.13604430508149543,False,False,-0.02342785381863157,0.06057472113466181,0.09919902067349803,0.01582963095853692,-0.1943878681708303,"down,up,up",True,99.45,14.502936,23700.0,10.25,2024-11-14,1.0,NSE_FO|43883|14-11-2024,0.0,2.3127199597787804,2.3127199597787804,-14.429361488185025,-6.083459024635492,"flat,up,flat"
2225,2024-11-13T12:25:00+05:30,PE,23693.9,23712.6,23713.25,23690.95,23704.3,23717.55,23696.65,23713.25,23712.949642,23775.637869,46.5206,0.26366580507913584,0.8385650224214215,0.029147982062846474,0.132286995515732,0.132286995515732,0.8263040365322455,0.0012666412425910338,0.16737035624588248,False,True,0.06963817691473333,-0.0016881982282421011,-0.06119718577355353,-0.14687324585654074,-0.22621856258362777,"up,down,down",True,94.5,13.726782,23700.0,6.099999999998545,2024-11-14,1.0,NSE_FO|43883|14-11-2024,0.0,-11.69312169312169,-11.69312169312169,9.25925925925926,23.015873015873016,"flat,down,flat"
2227,2024-11-13T12:35:00+05:30,PE,23693.5,23710.05,23710.2,23689.7,23694.0,23715.35,23687.5,23710.4,23710.877598,23769.958755,46.7314,0.24855388942386294,0.8073170731706962,0.007317073170802693,0.18536585365850108,0.18536585365850108,0.770800570392422,-0.0028577516677643026,0.16507902685124348,False,True,-0.059509992191945235,-0.07723637284487,-0.11078987908076056,-0.21018422774178266,-0.10783548230527053,"down,down,down",True,93.4,13.714173,23700.0,6.5,2024-11-14,1.0,NSE_FO|43883|14-11-2024,0.0,10.54603854389721,10.54603854389721,22.698072805139173,32.86937901498928,"flat,up,flat"
2228,2024-11-13T12:40:00+05:30,PE,23679.4,23693.85,23694.7,23678.15,23710.05,23710.2,23689.7,23693.5,23707.879732,23766.407432,43.1716,0.2462622933964971,0.8731117824772039,0.051359516616448345,0.07552870090634774,0.07552870090634774,0.6395351016472173,-0.05559220035274183,0.1357821109151462,False,False,-0.017736935902095186,-0.05131042171677262,-0.08572852352679083,-0.02470501786363752,0.028294635843801316,"down,down,down",True,103.25,13.34717,23700.0,20.599999999998545,2024-11-14,1.0,NSE_FO|43883|14-11-2024,0.0,2.953995157384985,2.953995157384985,12.590799031477,1.7917675544794134,"flat,up,flat"
2229,2024-11-13T12:45:00+05:30,PE,23675.2,23679.25,23686.75,23656.9,23693.85,23694.7,23678.15,23679.4,23704.767376,23762.83067,40.4061,0.24434502272199032,0.13567839195978124,0.2512562814070474,0.6130653266331714,0.6130653266331714,1.1409732673976367,-0.07600739426889108,0.12444033651728405,False,False,-0.033579441778742,-0.06800364938839876,-0.11024194093398232,-0.04075995134149429,0.13685206460768154,"down,down,down",True,106.3,14.952406,23700.0,24.799999999999272,2024-11-14,1.0,NSE_FO|43883|14-11-2024,0.0,7.808090310442142,7.808090310442142,13.499529633113838,1.9285042333019728,"flat,up,flat"
2231,2024-11-13T12:55:00+05:30,PE,23659.1,23666.0,23673.1,23650.6,23674.9,23687.35,23664.2,23667.25,23697.185313,23755.161529,38.0315,0.2440573427767371,0.30666666666673137,0.31555555555549086,0.37777777777777777,0.37777777777777777,0.8754678159548756,-0.10163786408333611,0.11020118662037277,False,False,-0.042267034671648544,-0.06509123339432954,0.061075865100535226,-0.07946202518269618,0.1671661221263823,"down,down,up",True,91.35,13.055817,23650.0,-9.099999999998545,2024-11-14,1.0,NSE_FO|43869|14-11-2024,0.0,2.846195949644235,2.846195949644235,-11.603721948549529,3.119868637110026,"flat,up,flat"
2237,2024-11-13T13:25:00+05:30,PE,23640.3,23655.45,23662.55,23636.1,23665.25,23671.4,23649.95,23655.35,23677.839481,23733.684102,39.4174,0.23529689179310453,0.5727788279773549,0.2684310018902968,0.15879017013234828,0.15879017013234828,1.0098405814879967,-0.06457295654980962,0.1307928019167738,False,False,0.008037123048360026,0.11696129067736644,0.19373696611294813,0.2468242788797189,-0.17491317792074781,"up,up,up",True,94.2,13.971945,23650.0,9.700000000000728,2024-11-14,1.0,NSE_FO|43869|14-11-2024,0.0,2.1762208067940523,2.1762208067940523,-25.159235668789808,-26.656050955414013,"flat,up,flat"
2244,2024-11-13T14:00:00+05:30,PE,23677.75,23698.9,23708.8,23675.0,23695.8,23721.0,23693.5,23698.65,23681.25685,23721.387461,53.1187,0.16917480508243896,0.6257396449704707,0.2928994082839654,0.08136094674556388,0.08136094674556388,1.210946656832416,0.1163078048367931,0.23128211379822164,False,True,-0.02322855845677904,-0.09122488412116246,-0.14443939985852003,-0.43015066887689307,-0.6748952075260498,"down,down,down",True,104.45,17.466381,23700.0,22.25,2024-11-14,1.0,NSE_FO|43883|14-11-2024,0.0,-4.021062709430352,-4.021062709430352,14.983245572044032,59.980852082336035,"flat,down,flat"
2245,2024-11-13T14:05:00+05:30,PE,23672.25,23676.7,23692.8,23669.8,23698.9,23708.8,23675.0,23677.75,23680.399054,23719.460502,47.4693,0.1646810137047879,0.19347826086959685,0.6999999999999368,0.10652173913046642,0.10652173913046642,0.8345069040207487,0.0523679772951428,0.19575998738619485,False,False,-0.06801212390034131,-0.12123900347453548,-0.2507155002164921,-0.33309043289082596,-0.5519120489180431,"down,down,down",True,76.25,14.371604,23650.0,-22.25,2024-11-14,1.0,NSE_FO|43869|14-11-2024,0.0,11.540983606557372,11.540983606557372,43.47540983606558,61.50819672131148,"flat,up,flat"
2246,2024-11-13T14:10:00+05:30,PE,23656.15,23674.8,23674.8,23641.0,23676.7,23692.8,23669.8,23672.25,23678.089621,23716.977737,46.0804,0.1639674179030575,0.5517751479289413,0.0,0.4482248520710586,0.4482248520710586,1.2068490755964287,-0.013893101397345611,0.15894827700147746,False,False,-0.05326310494312127,-0.1828277213325076,-0.24179758751952757,-0.403277794569283,-0.47492935240942497,"down,down,down",True,85.05,14.466587,23650.0,-6.150000000001455,2024-11-14,1.0,NSE_FO|43869|14-11-2024,0.0,9.112286890064668,9.112286890064668,40.917107583774246,69.24162257495591,"flat,up,flat"
2247,2024-11-13T14:15:00+05:30,PE,23643.55,23656.65,23658.9,23635.9,23674.8,23674.8,23641.0,23656.15,23674.800133,23714.098218,42.189,0.16571612649461676,0.5695652173913992,0.09782608695652174,0.332608695652079,0.332608695652079,0.8318508906555151,-0.06716057964872191,0.12935523352849057,False,False,-0.12963366330351328,-0.1886349554106661,-0.2861245455948782,-0.33603244859592035,-0.24721329918730786,"down,down,down",True,92.8,14.354098,23650.0,6.450000000000728,2024-11-14,1.0,NSE_FO|43869|14-11-2024,0.0,17.88793103448277,17.88793103448277,44.989224137931046,52.262931034482776,"flat,up,flat"
2248,2024-11-13T14:20:00+05:30,PE,23612.9,23644.3,23644.6,23612.85,23656.65,23658.9,23635.9,23643.55,23668.904882,23710.129661,39.3858,0.17386990113263442,0.9889763779526871,0.00944881889761488,0.0015748031496979648,0.0015748031496979648,1.1362781918224403,-0.10268697314544542,0.10961834825252836,False,False,-0.05907787692321031,-0.15669401047732381,-0.08258197849480581,-0.1327664115801201,-0.03875000529372273,"down,down,up",True,84.1,12.245883,23600.0,-12.900000000001455,2024-11-14,1.0,NSE_FO|43867|14-11-2024,0.0,10.3448275862069,10.3448275862069,14.744351961950066,24.197384066587407,"flat,up,flat"
2264,2024-11-14T09:25:00+05:30,PE,23581.6,23614.5,23623.3,23572.65,23604.9,23624.1,23558.4,23615.1,23598.984905,23647.858649,50.8616,0.2066730215425538,0.6495557749260192,0.17374136229022016,0.17670286278376063,0.17670286278376063,1.2986845825140036,0.10303449533054443,0.2239080529614127,False,True,0.020990942090446482,0.02311123927129935,-0.02777589306916949,0.06382094514368368,0.020778912372364282,"up,up,down",True,91.4,25.270399,23600.0,18.400000000001455,2024-11-14,0.0,NSE_FO|43867|14-11-2024,0.0,0.0,0.0,-3.8293216630196936,-2.40700218818381,"flat,flat,flat"
2267,2024-11-14T09:40:00+05:30,PE,23575.05,23587.85,23593.5,23500.65,23587.55,23600.6,23576.05,23587.05,23594.707544,23640.492882,45.1875,0.1936733647159238,0.1378567582121645,0.06085083467960736,0.8012924071082281,0.8012924071082281,2.254031511967403,-0.005117859578250427,0.1638234113454207,False,False,-0.005090127062299879,-0.010604431379784986,0.09162228712135152,0.1775181812976099,0.05344633415412558,"down,down,up",True,89.2,31.035609,23600.0,24.950000000000728,2024-11-14,0.0,NSE_FO|43867|14-11-2024,0.0,0.0,0.0,-1.1210762331838564,-21.46860986547086,"flat,flat,flat"
2290,2024-11-14T11:35:00+05:30,PE,23507.75,23522.0,23525.0,23501.45,23509.45,23521.2,23497.0,23520.75,23546.281196,23589.123514,39.698,0.1816189481333311,0.6050955414012926,0.12738853503185107,0.26751592356685633,0.26751592356685633,0.7830231015754282,-0.0903802847798111,0.11645539734454931,False,True,0.02403462687837609,0.03658367985025596,0.011485573906480747,0.1029447735321361,0.06742457274727928,"up,up,down",True,33.29,11.744927,23500.0,-7.75,2024-11-14,0.0,NSE_FO|43851|14-11-2024,0.0,-13.637729047762088,-13.637729047762088,-16.942024632021628,-53.28927605887653,"flat,down,flat"
2349,2024-11-18T10:15:00+05:30,PE,23425.9,23449.6,23452.3,23415.9,23486.95,23488.75,23450.0,23450.0,23467.643826,23503.865632,44.3231,0.1541099943606135,0.6510989010988601,0.07417582417584861,0.2747252747252912,0.2747252747252912,0.9655675174810248,-0.06538289959472075,0.1303428335584928,False,False,0.11269577689650265,-0.08452183267239641,-0.11461672763907547,-0.3096999474940254,-0.08943092901447,"up,down,down",True,145.55,26.282981,23450.0,24.099999999998545,2024-11-21,3.0,NSE_FO|43308|21-11-2024,0.0,-10.958433527997263,-10.958433527997263,7.763655101339734,34.97080041222946,"flat,down,flat"
2351,2024-11-18T10:25:00+05:30,PE,23406.1,23453.25,23453.45,23403.7,23424.15,23460.6,23418.45,23452.3,23460.460366,23498.088805,45.8331,0.16013404031392275,0.947738693467366,0.004020100502527188,0.04824120603010688,0.04824120603010688,1.2804286798008193,-0.029881621633300784,0.15006576575927583,False,True,-0.03012035324124597,-0.1065961437402946,-0.1527379614715822,0.03161568992699106,0.08651590824614097,"down,down,down",True,130.5,23.33838,23400.0,-6.099999999998545,2024-11-21,3.0,NSE_FO|43299|21-11-2024,0.0,1.1877394636015413,1.1877394636015413,17.088122605363992,-4.6360153256704955,"flat,up,flat"
2352,2024-11-18T10:30:00+05:30,PE,23399.05,23406.4,23416.1,23393.2,23453.25,23453.45,23403.7,23406.1,23454.611759,23494.20493,39.6077,0.16852313631368518,0.32096069869008226,0.42358078602611415,0.2554585152838036,0.2554585152838036,0.6071920546612269,-0.1641969579190462,0.07544613448941806,False,False,-0.07649883221753796,-0.12265455221472978,-0.1953070744325121,-0.057694649996474216,0.04295046166403881,"down,down,down",True,132.05,22.499674,23400.0,0.9500000000007276,2024-11-21,3.0,NSE_FO|43299|21-11-2024,0.0,11.321469140477083,11.321469140477083,27.1109428246876,7.2321090496024105,"flat,up,flat"
2353,2024-11-18T10:35:00+05:30,PE,23381.15,23399.85,23404.0,23380.4,23406.4,23416.1,23393.2,23399.05,23447.615401,23489.771403,38.7429,0.17946535654500137,0.7923728813558577,0.17584745762719114,0.031779661016951115,0.031779661016951115,0.6429395457566329,-0.18601209655690187,0.06332661302394106,False,False,-0.046191055615326486,-0.118899198713506,-0.03549868163030009,-0.05282032748603974,0.13664853952862493,"down,down,up",True,147.0,21.941811,23400.0,18.849999999998545,2024-11-21,3.0,NSE_FO|43299|21-11-2024,0.0,3.945578231292525,3.945578231292525,2.8503401360544203,3.4353741496598715,"flat,up,flat"
2358,2024-11-18T11:00:00+05:30,PE,23385.55,23413.2,23416.1,23384.85,23373.15,23415.2,23372.1,23413.5,23421.355826,23469.842474,45.5946,0.20659128008087663,0.8848000000000465,0.09279999999993015,0.022400000000023283,0.022400000000023283,0.8894714586967596,-0.022440314894862076,0.1541998250584142,False,True,-0.07162542681271127,-0.020953109933261427,0.08295721075622106,0.10070321202622677,0.32370416774461463,"down,up,up",True,141.6,22.836313,23400.0,14.450000000000728,2024-11-21,3.0,NSE_FO|43299|21-11-2024,0.0,7.3799435028248705,7.3799435028248705,-7.132768361581918,-9.03954802259886,"flat,up,flat"
2359,2024-11-18T11:05:00+05:30,PE,23368.8,23385.4,23392.25,23367.35,23413.2,23416.1,23384.85,23385.55,23416.35051,23465.880024,41.6553,0.21107034532410945,0.6666666666667154,0.2751004016063512,0.058232931726933446,0.058232931726933446,0.7237892582640079,-0.10292171698449781,0.10948793500861634,False,False,0.050708637157244635,0.154693437403724,0.12452500770258713,0.18956899798020982,0.42813494916298345,"up,up,down",True,127.5,19.746861,23350.0,-18.799999999999272,2024-11-21,3.0,NSE_FO|43291|21-11-2024,0.0,-4.313725490196078,-4.313725490196078,-11.41176470588235,-19.019607843137255,"flat,down,flat"
2362,2024-11-18T11:20:00+05:30,PE,23397.9,23405.2,23408.85,23396.35,23381.6,23410.8,23379.4,23404.95,23410.827702,23457.833082,46.378,0.20038244724348034,0.5839999999999418,0.2919999999998254,0.12400000000023283,0.12400000000023283,0.3924240065417396,-0.008447808959062048,0.16197343946718773,False,True,0.12159210869350277,0.04786754366843644,0.06496309497859676,0.17758003923428714,0.3532368289461781,"up,down,up",True,135.3,19.103242,23400.0,2.099999999998545,2024-11-21,3.0,NSE_FO|43299|21-11-2024,0.0,-14.634146341463422,-14.634146341463422,-7.908351810790847,-19.47524020694753,"flat,down,flat"
2364,2024-11-18T11:30:00+05:30,PE,23409.1,23426.25,23427.9,23406.85,23397.8,23437.9,23397.2,23426.35,23412.000681,23454.735767,50.4346,0.18220237663100747,0.8147268408550634,0.07838479809982077,0.10688836104511586,0.10688836104511586,0.6647003115756,0.06791097957255396,0.20439498865141778,False,True,0.017087372004904077,0.10124267912905976,0.07176696242060955,0.22277661251394312,0.5344075594533844,"up,up,down",True,128.8,19.651772,23400.0,-9.099999999998545,2024-11-21,3.0,NSE_FO|43299|21-11-2024,0.0,-3.2608695652174045,-3.2608695652174045,-9.549689440993797,-24.456521739130444,"flat,down,flat"
2431,2024-11-19T10:50:00+05:30,CE,23703.75,23695.2,23704.9,23690.9,23712.75,23719.7,23693.3,23694.85,23667.516307,23590.992784,61.5249,0.32437601800253035,0.6107142857142337,0.08214285714296109,0.30714285714280515,0.9178571428570389,0.49607419285628357,-0.09880078964214639,0.8882226609123067,True,False,0.042820228866746635,0.12192163687180912,0.14069503770499833,0.16621842535464412,0.2442651479196391,"up,up,up",True,101.05,17.578384,23700.0,-3.75,2024-11-21,2.0,NSE_FO|43321|21-11-2024,0.0,5.294408708560128,5.294408708560128,19.643740722414655,24.938149430974768,"flat,up,flat"
2447,2024-11-19T12:10:00+05:30,CE,23749.35,23740.6,23750.6,23736.15,23758.45,23764.1,23736.3,23740.75,23736.236623,23667.063935,57.1695,0.29227405727208294,0.6055363321800528,0.08650519031143611,0.30795847750851113,0.9134948096885639,0.7305036537061377,0.0003649399075980707,0.8331305889402247,True,False,0.03494832490153588,0.000842128310883151,-0.012842456740918268,-0.06989664980304111,0.04484333255437078,"up,down,down",True,95.65,11.396877,23750.0,0.6500000000014552,2024-11-21,2.0,NSE_FO|43323|21-11-2024,0.0,4.129639309984306,4.129639309984306,-5.7501306847882905,-15.159435441714583,"flat,up,flat"
2448,2024-11-19T12:15:00+05:30,CE,23757.65,23749.4,23765.45,23746.6,23740.6,23750.6,23736.15,23749.35,23738.275992,23670.61633,59.314,0.2858381930437812,0.437665782493318,0.41379310344818937,0.14854111405849263,0.5862068965518107,0.9561547503747356,-0.03506576468655456,0.8528143137147597,True,True,-0.03409428121048244,-0.04777408539986986,-0.016836682079246053,-0.04966821213378811,0.01894126733915181,"down,down,up",True,99.6,11.225113,23750.0,-7.650000000001455,2024-11-21,2.0,NSE_FO|43323|21-11-2024,0.0,-6.8775100401606375,-6.8775100401606375,-7.1787148594377435,-9.93975903614457,"flat,down,flat"
2451,2024-11-19T12:30:00+05:30,CE,23753.65,23745.95,23754.95,23740.75,23750.05,23753.6,23744.5,23746.3,23741.310531,23679.581567,57.0771,0.26068435299559484,0.542253521126784,0.09154929577459196,0.36619718309862404,0.9084507042254081,0.7747197383149883,0.002360994348931433,0.832021669806152,True,False,-0.007788276749056177,-0.08798647786761804,-0.03283705872572388,-0.014313589700957346,0.031153106996178764,"down,down,up",True,92.45,10.036321,23750.0,-3.650000000001455,2024-11-21,2.0,NSE_FO|43323|21-11-2024,0.0,-1.5143320713899466,-1.5143320713899466,-2.9745808545159544,-0.8112493239588967,"flat,down,flat"
2454,2024-11-19T12:45:00+05:30,CE,23745.85,23732.4,23746.1,23724.2,23752.25,23753.95,23727.65,23732.75,23741.822993,23686.797925,51.0509,0.23230268681410493,0.6141552511414808,0.011415525114156388,0.37442922374436277,0.9885844748858436,1.1776172705153467,0.07422763199437885,0.7920957600031258,True,False,0.004000699069524686,0.024635883743905497,0.018529553585158905,0.0686435735086464,0.056852039408991466,"up,up,down",True,89.7,10.083658,23750.0,4.150000000001455,2024-11-21,2.0,NSE_FO|43323|21-11-2024,0.0,0.22296544035674787,0.22296544035674787,2.229654403567447,7.7480490523968815,"flat,up,flat"
2455,2024-11-19T12:50:00+05:30,CE,23746.8,23745.7,23751.0,23739.8,23732.4,23746.1,23724.2,23745.85,23742.296993,23689.150947,55.2192,0.22434761853181612,0.0982142857141494,0.3750000000000406,0.52678571428581,0.6249999999999594,0.6198624403486576,0.01051706581185827,0.8274905189934191,True,True,0.020634359155766065,0.01452827328314016,0.026529890343116855,-0.0006316640557793775,0.07622079606516323,"up,down,up",True,89.9,9.569327,23750.0,3.2000000000007276,2024-11-21,2.0,NSE_FO|43323|21-11-2024,0.0,0.6674082313681805,0.6674082313681805,5.895439377085647,-3.4482758620689746,"flat,up,flat"
2456,2024-11-19T12:55:00+05:30,CE,23751.7,23746.25,23754.05,23741.4,23745.7,23751.0,23739.8,23746.8,23743.192518,23691.603851,55.515,0.21775084255354235,0.43083003952582355,0.1857707509880593,0.3833992094861171,0.8142292490119407,0.7154375242625404,0.007549608160905286,0.8291391065772805,True,True,-0.006104826180865906,0.005894314933237693,0.03494486710424632,-0.029050552171008624,0.06252184054193402,"down,up,up",True,90.5,9.036308,23750.0,-1.7000000000007276,2024-11-21,2.0,NSE_FO|43323|21-11-2024,0.0,1.3259668508287323,1.3259668508287323,7.845303867403308,-4.696132596685083,"flat,up,flat"
2459,2024-11-19T13:10:00+05:30,CE,23760.0,23752.95,23762.05,23750.8,23749.3,23757.3,23748.2,23753.1,23746.197147,23698.726099,57.4573,0.2003105475023931,0.626666666666602,0.18222222222215756,0.19111111111124046,0.8177777777778424,0.6947815850642092,-0.019383537378665407,0.8441019652103754,True,True,0.009048821548827673,-0.05618686868686257,-0.06397306397306704,-0.022306397306394245,-0.2215909090909152,"up,down,down",True,97.6,8.273979,23750.0,-10.0,2024-11-21,2.0,NSE_FO|43323|21-11-2024,0.0,-0.9733606557376934,-0.9733606557376934,-11.629098360655732,-7.581967213114746,"flat,down,flat"
2460,2024-11-19T13:15:00+05:30,CE,23762.15,23761.0,23766.45,23753.55,23752.95,23762.05,23750.8,23760.0,23747.716466,23701.213311,59.8708,0.19620579921290154,0.08914728682180817,0.33333333333323933,0.5775193798449525,0.6666666666667607,0.8084233451105024,-0.024564610278843296,0.846980339043809,True,True,-0.06522978770860381,-0.0730152784996399,-0.004629210740619778,-0.011783445521566484,-0.15108060507993365,"down,down,up",True,96.65,7.802309,23750.0,-12.150000000001455,2024-11-21,2.0,NSE_FO|43323|21-11-2024,0.0,-10.191412312467675,-10.191412312467675,-0.6207966890843337,-4.345576823590277,"flat,down,flat"
2463,2024-11-19T13:30:00+05:30,CE,23761.05,23745.2,23764.0,23741.65,23746.7,23750.35,23738.45,23744.8,23748.651878,23706.846919,52.0938,0.1763412871515027,0.709172259507811,0.13199105145417986,0.1588366890380091,0.8680089485458201,1.350906848354181,0.02948326513845378,0.8169537415897549,True,False,0.0010521420560118345,-0.026724408222694476,-0.007154565980883537,-0.0822775087801224,-0.2670336538158066,"up,down,up",True,96.05,8.738049,23750.0,-11.049999999999272,2024-11-21,2.0,NSE_FO|43323|21-11-2024,0.0,-0.9370119729307563,-0.9370119729307563,-3.748047891723055,-14.003123373243106,"flat,down,flat"
2467,2024-11-19T13:50:00+05:30,CE,23764.9,23759.1,23766.65,23754.8,23754.8,23764.55,23753.1,23759.35,23752.484825,23714.727918,56.983,0.15921290402552213,0.4894514767934044,0.14767932489448757,0.36286919831210807,0.8523206751055125,0.7671429750582839,-0.009747085482033253,0.8387483808233547,True,True,0.006943012594194871,-0.09846454224508183,-0.2034513084422917,-0.21270865856790017,-0.5392406448165212,"up,down,down",True,95.2,7.729383,23750.0,-14.900000000001455,2024-11-21,2.0,NSE_FO|43323|21-11-2024,0.0,0.8928571428571369,0.8928571428571369,-23.48739495798319,-27.626050420168063,"flat,up,flat"
2512,2024-11-21T11:20:00+05:30,PE,23332.1,23337.45,23349.05,23330.1,23335.55,23341.15,23332.15,23337.75,23349.225999,23446.306824,39.199,0.4140559352427628,0.2823218997362521,0.6121372031661266,0.10554089709762128,0.10554089709762128,0.6784955230037096,-0.0007537680264291214,0.16624790665198672,False,True,0.0432880023658487,0.04050214082744686,0.010714852070752312,0.05786020118206249,0.07607544970234141,"up,down,down",True,43.25,9.342896,23350.0,17.900000000001455,2024-11-21,0.0,NSE_FO|43291|21-11-2024,0.0,0.0,0.0,-18.404624277456648,-6.011560693641622,"flat,flat,flat"
2515,2024-11-21T11:35:00+05:30,PE,23334.6,23339.9,23346.25,23332.3,23342.35,23348.3,23337.4,23341.55,23346.623867,23434.210463,41.3167,0.37375526748934196,0.3799283154123752,0.4551971326163594,0.1648745519712654,0.1648745519712654,0.5565839613489236,-0.001601375008773241,0.16577701388401342,False,False,0.023784423131328204,0.04049780154791909,0.04714029809810325,0.032783934586414404,0.07671012145055607,"up,up,up",True,40.65,8.280652,23350.0,15.400000000001455,2024-11-21,0.0,NSE_FO|43291|21-11-2024,0.0,0.0,0.0,-10.72570725707257,-21.52521525215252,"flat,flat,flat"
2521,2024-11-21T12:05:00+05:30,PE,23342.25,23360.8,23364.1,23339.8,23351.5,23369.1,23350.9,23361.05,23347.173463,23415.717064,50.0958,0.29272475753211985,0.7633744855967007,0.1358024691357766,0.10082304526752267,0.10082304526752267,1.13194780127521,0.07249929858457646,0.20694405476921235,False,True,0.03641465582795146,0.05505039145754392,0.032558986387338604,0.04391179085135324,-0.03234478252953024,"up,up,down",True,31.05,8.205891,23350.0,7.75,2024-11-21,0.0,NSE_FO|43291|21-11-2024,0.0,0.0,0.0,-10.950080515297914,-9.178743961352662,"flat,flat,flat"
2526,2024-11-21T12:30:00+05:30,PE,23347.4,23352.3,23354.55,23341.4,23350.35,23355.75,23348.2,23352.0,23348.606956,23403.973555,47.616,0.2365692256055912,0.3726235741443826,0.1711026615969866,0.45627376425863087,0.45627376425863087,0.715902113152375,0.02545352710420453,0.18080751505789155,False,True,0.02184397406134535,-0.013063553115134493,-0.03447921395959683,-0.060178006972951635,0.03704909326091049,"up,down,down",True,27.9,5.97394,23350.0,2.599999999998545,2024-11-21,0.0,NSE_FO|43291|21-11-2024,0.0,0.0,0.0,-11.827956989247303,13.79928315412187,"flat,flat,flat"
2528,2024-11-21T12:40:00+05:30,PE,23344.35,23352.6,23355.05,23340.55,23347.75,23354.1,23345.7,23352.5,23348.536987,23399.695965,48.1598,0.21863095177185343,0.5689655172413793,0.1689655172414295,0.2620689655171912,0.2620689655171912,0.8318539241561487,0.027894737060510856,0.18216374281139366,False,True,-0.02141845885621146,-0.019062428382015734,-0.14114764386242107,-0.013065259902285875,-0.010923414016664728,"down,up,down",True,28.35,5.838318,23350.0,5.650000000001455,2024-11-21,0.0,NSE_FO|43291|21-11-2024,0.0,0.0,0.0,11.992945326278653,71.0758377425044,"flat,flat,flat"
2529,2024-11-21T12:45:00+05:30,PE,23339.35,23344.55,23350.45,23333.45,23352.6,23355.05,23340.55,23344.35,23347.662036,23397.329457,44.8063,0.21227816230599264,0.3058823529412193,0.34705882352949735,0.34705882352928336,0.34705882352928336,0.9770023418746135,0.011941084275163832,0.17330060237509393,False,False,0.0023565352077196252,-0.11975483464619661,-0.02570765681135079,0.016709976927384247,0.022708430183372333,"up,down,up",True,31.75,7.380517,23350.0,10.650000000001455,2024-11-21,0.0,NSE_FO|43291|21-11-2024,0.0,0.0,0.0,5.511811023622047,20.31496062992127,"flat,flat,flat"
2531,2024-11-21T12:55:00+05:30,PE,23311.4,23337.95,23340.85,23308.8,23341.1,23345.35,23331.9,23339.9,23343.539671,23391.795857,43.132,0.2062953451500889,0.8283931357254252,0.09048361934470774,0.08112324492986714,0.08112324492986714,1.762482375863597,-0.011522121485892326,0.1602654880633931,False,False,0.09415993891399524,0.09995109688821464,0.12826342476212418,0.17995487186525516,0.15378741731512713,"up,up,up",True,12.3,2.580494,23300.0,-11.400000000001455,2024-11-21,0.0,NSE_FO|43289|21-11-2024,0.0,-43.90243902439025,-43.90243902439025,-46.7479674796748,-61.38211382113822,"flat,down,flat"
2581,2024-11-22T10:50:00+05:30,CE,23515.95,23474.2,23517.65,23469.2,23524.2,23532.4,23447.15,23474.65,23498.475028,23445.616927,49.461,0.2254498193183826,0.8617131062951366,0.03508771929826011,0.1031991744066032,0.9649122807017398,1.1014896664468932,0.12458267170578888,0.7641207379412308,True,False,0.06846417006329128,0.10631082307965445,0.051454438370546564,-0.02551459753911707,0.31914509088511955,"up,up,down",True,212.95,29.394366,23500.0,-15.950000000000728,2024-11-28,6.0,NSE_FO|42917|28-11-2024,0.0,2.394928386945303,2.394928386945303,1.4087814040854663,-3.6863113406903008,"flat,up,flat"
2582,2024-11-22T10:55:00+05:30,CE,23532.05,23516.5,23533.95,23506.95,23474.2,23517.65,23469.2,23515.95,23501.672644,23449.00646,55.5152,0.22459878668990688,0.575925925925899,0.07037037037042426,0.35370370370367676,0.9296296296295757,0.631245103612922,-0.022455235761058234,0.8458084643117019,True,True,0.03782075934736436,-0.016998094088700306,0.023159903195857257,-0.031021521711874965,0.22437484197084093,"up,down,up",True,190.05,25.03606,23550.0,17.950000000000728,2024-11-28,6.0,NSE_FO|42919|28-11-2024,0.0,1.2628255722178254,1.2628255722178254,-0.7629571165482857,-2.5519600105235583,"flat,up,flat"
