trade_id,variant,period,date,underlying,signal_bar_timestamp,entry_timestamp,exit_timestamp,option_type,strike,strike_mode,expiry,instrument_key,entry_premium,exit_premium,underlying_entry,underlying_exit,option_atr,underlying_atr,quantity,setup_score,signal_reason,regime,stop_loss,target,exit_reason,gross_pnl,brokerage,stt,exchange_charges,sebi_charges,gst,stamp_duty,slippage,total_cost,net_pnl,capital_before,capital_after,holding_time_mins,mfe_pct,mae_pct,option_return_pct,underlying_return_pct,option_underlying_ratio,is_expiry_day,entry_hour,gap_through_stop,same_candle_conflict
V8-G_0016,V8-G,DEVELOPMENT,2024-01-08,NIFTY50,2024-01-08T09:55:00+05:30,2024-01-08T10:00:00+05:30,2024-01-08T10:10:00+05:30,PE,21700.0,ATM,2024-01-11,NSE_FO|NIFTY2411121700PE,151.97,134.54,21675.25,21692.9,17.6,24.28,25,85.0,V7-G Control: Pullback Retest + Bearish Reversal Confirmation,TRENDING,113.98,174.77,STOP_LOSS (UNDERLYING_STRUCTURE_EMA_SLOW),-435.75,3.58,5.05,3.58,0.01,1.29,0.11,0.72,14.34,-450.09,104045.85,103595.76,10.0,113.42,-16.1,-11.47,0.08,-140.85,False,09:00,False,False
V8-G_0017,V8-G,DEVELOPMENT,2024-01-08,BANKNIFTY,2024-01-08T10:40:00+05:30,2024-01-08T10:45:00+05:30,2024-01-08T10:45:00+05:30,PE,48000.0,ATM,2024-01-10,NSE_FO|BANKNIFTY2411048000PE,238.41,238.42,48017.95,48026.0,34.71,61.34,15,85.0,V7-G Control: Pullback Retest + Bearish Reversal Confirmation,TRENDING,178.81,274.17,STOP_LOSS (UNDERLYING_STRUCTURE_EMA_SLOW),0.15,3.58,5.36,3.58,0.01,1.29,0.11,0.72,14.65,-14.5,103595.76,103581.26,0.0,243.32,0.0,0.0,0.02,0.25,False,10:00,False,False
V8-G_0018,V8-G,DEVELOPMENT,2024-01-08,NIFTY50,2024-01-08T12:25:00+05:30,2024-01-08T12:30:00+05:30,2024-01-08T13:40:00+05:30,PE,21600.0,ATM,2024-01-11,NSE_FO|NIFTY2411121600PE,141.43,162.64,21585.35,21562.2,12.74,20.92,25,85.0,V7-G Control: Pullback Retest + Bearish Reversal Confirmation,TRENDING,106.07,162.64,TARGET,530.36,3.8,6.1,3.8,0.01,1.37,0.11,0.76,15.95,514.41,103581.26,104095.67,70.0,63.26,-10.27,15.0,-0.11,-139.86,False,12:00,False,False
V8-G_0019,V8-G,DEVELOPMENT,2024-01-09,BANKNIFTY,2024-01-09T11:05:00+05:30,2024-01-09T11:10:00+05:30,2024-01-09T12:05:00+05:30,CE,47900.0,ATM,2024-01-10,NSE_FO|BANKNIFTY2411047900CE,204.79,182.62,47920.5,47768.3,4.91,58.5,15,85.0,V7-G Control: Pullback Retest + Bullish Reversal Confirmation,TRENDING,153.59,235.51,STOP_LOSS (UNDERLYING_STRUCTURE_EMA_SLOW),-332.55,2.91,4.11,2.91,0.01,1.05,0.09,0.58,11.66,-344.21,104095.67,103751.46,55.0,9.18,-27.42,-10.83,-0.32,34.09,False,11:00,False,False
V8-G_0020,V8-G,DEVELOPMENT,2024-01-09,NIFTY50,2024-01-09T11:25:00+05:30,2024-01-09T11:30:00+05:30,2024-01-09T12:35:00+05:30,CE,21700.0,ATM,2024-01-11,NSE_FO|NIFTY2411121700CE,107.66,123.81,21687.55,21704.85,3.29,18.46,25,85.0,V7-G Control: Pullback Retest + Bullish Reversal Confirmation,TRENDING,80.75,123.81,TARGET,403.72,2.89,4.64,2.89,0.01,1.04,0.08,0.58,12.13,391.59,103751.46,104143.05,65.0,22.81,-6.28,15.0,0.08,188.04,False,11:00,False,False
V8-G_0021,V8-G,DEVELOPMENT,2024-01-09,BANKNIFTY,2024-01-09T13:25:00+05:30,2024-01-09T13:30:00+05:30,2024-01-09T13:35:00+05:30,CE,47900.0,ATM,2024-01-10,NSE_FO|BANKNIFTY2411047900CE,183.91,183.59,47852.5,47824.7,0.44,39.99,15,85.0,V7-G Control: Pullback Retest + Bullish Reversal Confirmation,TRENDING,137.93,211.5,STOP_LOSS (UNDERLYING_STRUCTURE_EMA_SLOW),-4.8,2.76,4.13,2.76,0.01,0.99,0.08,0.55,11.28,-16.08,104143.05,104126.97,5.0,0.02,-19.18,-0.17,-0.06,3.0,False,13:00,False,False
V8-G_0022,V8-G,DEVELOPMENT,2024-01-10,BANKNIFTY,2024-01-10T11:55:00+05:30,2024-01-10T12:00:00+05:30,2024-01-10T12:00:00+05:30,CE,47300.0,ATM,2024-01-10,NSE_FO|BANKNIFTY2411047300CE,118.86,104.99,47313.8,47281.9,12.94,54.62,30,85.0,V7-G Control: Pullback Retest + Bullish Reversal Confirmation,TRENDING,89.14,136.69,STOP_LOSS (UNDERLYING_STRUCTURE_EMA_SLOW),-416.1,3.36,4.72,3.36,0.01,1.21,0.11,0.67,13.44,-429.54,104126.97,103697.43,0.0,91.98,-12.9,-11.67,-0.07,173.08,True,11:00,False,False
V8-G_0023,V8-G,DEVELOPMENT,2024-01-10,BANKNIFTY,2024-01-10T12:10:00+05:30,2024-01-10T12:15:00+05:30,2024-01-10T12:15:00+05:30,CE,47300.0,ATM,2024-01-10,NSE_FO|BANKNIFTY2411047300CE,104.9,104.8,47262.75,47244.6,12.92,52.75,30,85.0,V7-G Control: Pullback Retest + Bullish Reversal Confirmation,TRENDING,78.68,120.63,STOP_LOSS (UNDERLYING_STRUCTURE_EMA_SLOW),-3.0,3.15,4.72,3.15,0.01,1.14,0.09,0.63,12.89,-15.89,103697.43,103681.54,0.0,117.53,-1.31,-0.1,-0.04,2.48,True,12:00,False,False
V8-G_0024,V8-G,DEVELOPMENT,2024-01-10,BANKNIFTY,2024-01-10T14:25:00+05:30,2024-01-10T14:30:00+05:30,2024-01-10T14:30:00+05:30,CE,47300.0,ATM,2024-01-10,NSE_FO|BANKNIFTY2411047300CE,109.45,125.87,47304.4,47338.25,28.17,54.06,30,85.0,V7-G Control: Pullback Retest + Bullish Reversal Confirmation,TRENDING,82.09,125.87,TARGET,492.52,3.53,5.66,3.53,0.01,1.27,0.1,0.71,14.81,477.71,103681.54,104159.25,0.0,108.49,-4.05,15.0,0.07,209.62,True,14:00,False,False
V8-G_0025,V8-G,DEVELOPMENT,2024-01-11,NIFTY50,2024-01-11T14:00:00+05:30,2024-01-11T14:05:00+05:30,2024-01-11T14:05:00+05:30,PE,21650.0,ATM,2024-01-11,NSE_FO|NIFTY2411121650PE,48.09,55.3,21664.35,21638.7,0.81,11.22,75,85.0,V7-G Control: Pullback Retest + Bearish Reversal Confirmation,TRENDING,36.07,55.3,TARGET,541.01,3.88,6.22,3.88,0.01,1.4,0.11,0.78,16.28,524.73,104159.25,104683.98,0.0,116.14,-0.02,15.0,-0.12,-126.69,True,14:00,False,False
V8-G_0026,V8-G,DEVELOPMENT,2024-01-11,NIFTY50,2024-01-11T14:30:00+05:30,2024-01-11T14:35:00+05:30,2024-01-11T14:35:00+05:30,PE,21650.0,ATM,2024-01-11,NSE_FO|NIFTY2411121650PE,48.08,55.29,21650.6,21647.2,11.02,17.81,75,85.0,V7-G Control: Pullback Retest + Bearish Reversal Confirmation,TRENDING,36.06,55.29,TARGET,540.9,3.88,6.22,3.88,0.01,1.4,0.11,0.78,16.28,524.62,104683.98,105208.6,0.0,39.87,0.0,15.0,-0.02,-955.17,True,14:00,False,False
V8-G_0027,V8-G,DEVELOPMENT,2024-01-11,BANKNIFTY,2024-01-11T14:30:00+05:30,2024-01-11T14:35:00+05:30,2024-01-11T14:45:00+05:30,PE,47400.0,ATM,2024-01-17,NSE_FO|BANKNIFTY2411747400PE,379.56,379.55,47405.5,47455.4,29.61,60.91,15,85.0,V7-G Control: Pullback Retest + Bearish Reversal Confirmation,TRENDING,284.67,436.49,STOP_LOSS (UNDERLYING_STRUCTURE_EMA_SLOW),-0.15,5.69,8.54,5.69,0.01,2.05,0.17,1.14,23.29,-23.44,105208.6,105185.16,10.0,5.44,-0.18,-0.0,0.11,-0.03,False,14:00,False,False
V8-G_0028,V8-G,DEVELOPMENT,2024-01-12,NIFTY50,2024-01-12T11:15:00+05:30,2024-01-12T11:20:00+05:30,2024-01-12T13:35:00+05:30,CE,21850.0,ATM,2024-01-18,NSE_FO|NIFTY2411821850CE,174.73,200.94,21832.9,21876.0,0.35,16.92,25,85.0,V7-G Control: Pullback Retest + Bullish Reversal Confirmation,TRENDING,131.05,200.94,TARGET,655.24,4.7,7.54,4.7,0.01,1.69,0.13,0.94,19.71,635.53,105185.16,105820.69,135.0,44.25,-0.31,15.0,0.2,75.98,False,11:00,False,False
V8-G_0029,V8-G,DEVELOPMENT,2024-01-12,BANKNIFTY,2024-01-12T11:35:00+05:30,2024-01-12T11:40:00+05:30,2024-01-12T12:00:00+05:30,CE,47700.0,ATM,2024-01-17,NSE_FO|BANKNIFTY2411747700CE,382.23,350.59,47730.8,47647.4,35.52,45.97,15,85.0,V7-G Control: Pullback Retest + Bullish Reversal Confirmation,TRENDING,286.67,439.56,STOP_LOSS (UNDERLYING_STRUCTURE_EMA_SLOW),-474.6,5.5,7.89,5.5,0.01,1.98,0.17,1.1,22.15,-496.75,105820.69,105323.94,20.0,36.73,-8.58,-8.28,-0.17,47.37,False,11:00,False,False
V8-G_0030,V8-G,DEVELOPMENT,2024-01-12,BANKNIFTY,2024-01-12T12:10:00+05:30,2024-01-12T12:15:00+05:30,2024-01-12T12:15:00+05:30,CE,47700.0,ATM,2024-01-17,NSE_FO|BANKNIFTY2411747700CE,350.87,350.83,47662.5,47659.85,22.74,41.98,15,85.0,V7-G Control: Pullback Retest + Bullish Reversal Confirmation,TRENDING,263.15,403.5,STOP_LOSS (UNDERLYING_STRUCTURE_EMA_SLOW),-0.6,5.26,7.89,5.26,0.01,1.9,0.16,1.05,21.53,-22.13,105323.94,105301.81,0.0,48.95,-0.41,-0.01,-0.01,0.0,False,12:00,False,False
V8-G_0031,V8-G,DEVELOPMENT,2024-01-15,BANKNIFTY,2024-01-15T10:00:00+05:30,2024-01-15T10:05:00+05:30,2024-01-15T10:05:00+05:30,CE,47900.0,ATM,2024-01-17,NSE_FO|BANKNIFTY2411747900CE,247.64,284.79,47909.75,47985.0,71.95,75.3,15,85.0,V7-G Control: Pullback Retest + Bullish Reversal Confirmation,TRENDING,185.73,284.79,TARGET,557.19,3.99,6.41,3.99,0.01,1.44,0.11,0.8,16.75,540.44,105301.81,105842.25,0.0,133.35,-3.97,15.0,0.16,95.5,False,10:00,False,False
V8-G_0032,V8-G,DEVELOPMENT,2024-01-15,BANKNIFTY,2024-01-15T12:45:00+05:30,2024-01-15T12:50:00+05:30,2024-01-15T13:30:00+05:30,CE,48100.0,ATM,2024-01-17,NSE_FO|BANKNIFTY2411748100CE,273.37,238.68,48134.45,48076.3,25.74,44.62,15,85.0,V7-G Control: Pullback Retest + Bullish Reversal Confirmation,TRENDING,205.03,314.38,STOP_LOSS (UNDERLYING_STRUCTURE_EMA_SLOW),-520.35,3.84,5.37,3.84,0.01,1.38,0.12,0.77,15.33,-535.68,105842.25,105306.57,40.0,41.14,-12.95,-12.69,-0.12,105.04,False,12:00,False,False
V8-G_0033,V8-G,DEVELOPMENT,2024-01-15,BANKNIFTY,2024-01-15T14:20:00+05:30,2024-01-15T14:25:00+05:30,2024-01-15T14:25:00+05:30,CE,48100.0,ATM,2024-01-17,NSE_FO|BANKNIFTY2411748100CE,238.8,238.5,48091.85,48058.4,16.29,43.68,15,85.0,V7-G Control: Pullback Retest + Bullish Reversal Confirmation,TRENDING,179.1,274.62,STOP_LOSS (UNDERLYING_STRUCTURE_EMA_SLOW),-4.5,3.58,5.37,3.58,0.01,1.29,0.11,0.72,14.66,-19.16,105306.57,105287.41,0.0,61.57,-0.35,-0.13,-0.07,1.81,False,14:00,False,False
V8-G_0034,V8-G,DEVELOPMENT,2024-01-16,NIFTY50,2024-01-16T10:00:00+05:30,2024-01-16T10:05:00+05:30,2024-01-16T10:45:00+05:30,CE,22100.0,ATM,2024-01-18,NSE_FO|NIFTY2411822100CE,109.63,126.07,22085.6,22118.15,1.57,22.64,25,85.0,V7-G Control: Pullback Retest + Bullish Reversal Confirmation,TRENDING,82.22,126.07,TARGET,411.11,2.95,4.73,2.95,0.01,1.06,0.08,0.59,12.37,398.74,105287.41,105686.15,40.0,22.15,-3.25,15.0,0.15,101.78,False,10:00,False,False
V8-G_0035,V8-G,DEVELOPMENT,2024-01-16,BANKNIFTY,2024-01-16T10:45:00+05:30,2024-01-16T10:50:00+05:30,2024-01-16T11:40:00+05:30,CE,48300.0,ATM,2024-01-17,NSE_FO|BANKNIFTY2411748300CE,185.66,184.77,48277.45,48201.0,0.69,52.15,15,85.0,V7-G Control: Pullback Retest + Bullish Reversal Confirmation,TRENDING,139.25,213.51,STOP_LOSS (UNDERLYING_STRUCTURE_EMA_SLOW),-13.35,2.78,4.16,2.78,0.01,1.0,0.08,0.56,11.37,-24.72,105686.15,105661.43,50.0,2.98,-3.55,-0.48,-0.16,3.03,False,10:00,False,False
V8-G_0036,V8-G,DEVELOPMENT,2024-01-16,NIFTY50,2024-01-16T11:20:00+05:30,2024-01-16T11:25:00+05:30,2024-01-16T11:40:00+05:30,CE,22100.0,ATM,2024-01-18,NSE_FO|NIFTY2411822100CE,119.57,109.65,22109.8,22087.3,9.99,16.3,25,85.0,V7-G Control: Pullback Retest + Bullish Reversal Confirmation,TRENDING,89.68,137.51,STOP_LOSS (UNDERLYING_STRUCTURE_EMA_SLOW),-248.0,2.87,4.11,2.87,0.01,1.03,0.09,0.57,11.55,-259.55,105661.43,105401.88,15.0,4.35,-11.29,-8.3,-0.1,81.53,False,11:00,False,False
V8-G_0037,V8-G,DEVELOPMENT,2024-01-17,BANKNIFTY,2024-01-17T13:50:00+05:30,2024-01-17T13:55:00+05:30,2024-01-17T14:00:00+05:30,PE,46300.0,ATM,2024-01-17,NSE_FO|BANKNIFTY2411746300PE,102.85,118.28,46333.9,46264.05,30.07,68.79,30,85.0,V7-G Control: Pullback Retest + Bearish Reversal Confirmation,TRENDING,77.14,118.28,TARGET,462.82,3.32,5.32,3.32,0.01,1.2,0.09,0.66,13.92,448.9,105401.88,105850.78,5.0,307.02,-0.03,15.0,-0.15,-99.5,True,13:00,False,False
V8-G_0038,V8-G,DEVELOPMENT,2024-01-17,BANKNIFTY,2024-01-17T14:15:00+05:30,2024-01-17T14:20:00+05:30,2024-01-17T14:20:00+05:30,PE,46300.0,ATM,2024-01-17,NSE_FO|BANKNIFTY2411746300PE,132.97,152.92,46269.75,46262.05,33.46,69.19,30,85.0,V7-G Control: Pullback Retest + Bearish Reversal Confirmation,TRENDING,99.73,152.92,TARGET,598.36,4.29,6.88,4.29,0.01,1.55,0.12,0.86,18.0,580.36,105850.78,106431.14,0.0,214.82,-6.75,15.0,-0.02,-901.36,True,14:00,False,False
V8-G_0039,V8-G,DEVELOPMENT,2024-01-18,NIFTY50,2024-01-18T10:30:00+05:30,2024-01-18T10:35:00+05:30,2024-01-18T10:35:00+05:30,PE,21400.0,ATM,2024-01-18,NSE_FO|NIFTY2411821400PE,51.91,38.93,21395.6,21431.05,30.01,40.31,75,85.0,V7-G Control: Pullback Retest + Bearish Reversal Confirmation,TRENDING,38.93,59.7,STOP_LOSS (SAME_BAR_CONSERVATIVE),-973.31,3.41,4.38,3.41,0.01,1.23,0.12,0.68,13.24,-986.55,106431.14,105444.59,0.0,21.11,-10.88,-25.0,0.17,-150.89,True,10:00,False,True
V8-G_0040,V8-G,DEVELOPMENT,2024-01-18,NIFTY50,2024-01-18T11:20:00+05:30,2024-01-18T11:25:00+05:30,2024-01-18T11:55:00+05:30,CE,21500.0,ATM,2024-01-18,NSE_FO|NIFTY2411821500CE,47.69,54.84,21483.6,21510.05,0.37,34.5,75,85.0,V7-G Control: Pullback Retest + Bullish Reversal Confirmation,TRENDING,35.77,54.84,TARGET,536.51,3.85,6.17,3.85,0.01,1.39,0.11,0.77,16.15,520.36,105444.59,105964.95,30.0,82.64,-1.43,15.0,0.12,121.84,True,11:00,False,False
V8-G_0041,V8-G,DEVELOPMENT,2024-01-18,BANKNIFTY,2024-01-18T11:20:00+05:30,2024-01-18T11:25:00+05:30,2024-01-18T12:05:00+05:30,CE,46000.0,ATM,2024-01-24,NSE_FO|BANKNIFTY2412446000CE,372.19,428.02,46003.85,46082.5,11.34,101.51,15,85.0,V7-G Control: Pullback Retest + Bullish Reversal Confirmation,TRENDING,279.14,428.02,TARGET,837.43,6.0,9.63,6.0,0.01,2.16,0.17,1.2,25.17,812.26,105964.95,106777.21,40.0,47.55,-10.87,15.0,0.17,87.74,False,11:00,False,False
V8-G_0042,V8-G,DEVELOPMENT,2024-01-19,NIFTY50,2024-01-19T11:00:00+05:30,2024-01-19T11:05:00+05:30,2024-01-19T11:05:00+05:30,CE,21650.0,ATM,2024-01-25,NSE_FO|NIFTY2412521650CE,172.97,171.79,21625.4,21589.65,4.2,21.96,25,85.0,V7-G Control: Pullback Retest + Bullish Reversal Confirmation,TRENDING,129.73,198.92,STOP_LOSS (UNDERLYING_STRUCTURE_EMA_SLOW),-29.5,4.31,6.44,4.31,0.01,1.55,0.13,0.86,17.61,-47.11,106777.21,106730.1,0.0,0.2,-1.09,-0.68,-0.17,4.13,False,11:00,False,False
V8-G_0043,V8-G,DEVELOPMENT,2024-01-19,BANKNIFTY,2024-01-19T11:15:00+05:30,2024-01-19T11:20:00+05:30,2024-01-19T11:20:00+05:30,CE,46000.0,ATM,2024-01-24,NSE_FO|BANKNIFTY2412446000CE,338.42,338.77,45967.35,45996.35,44.38,75.79,15,85.0,V7-G Control: Pullback Retest + Bullish Reversal Confirmation,TRENDING,253.81,389.18,STOP_LOSS (UNDERLYING_STRUCTURE_EMA_SLOW),5.25,5.08,7.62,5.08,0.01,1.83,0.15,1.02,20.79,-15.54,106730.1,106714.56,0.0,14.33,-8.04,0.1,0.06,1.64,False,11:00,False,False
V8-G_0044,V8-G,DEVELOPMENT,2024-01-19,NIFTY50,2024-01-19T11:55:00+05:30,2024-01-19T12:00:00+05:30,2024-01-19T12:45:00+05:30,PE,21600.0,ATM,2024-01-25,NSE_FO|NIFTY2412521600PE,177.65,173.0,21595.25,21616.75,10.99,20.9,25,85.0,V7-G Control: Pullback Retest + Bearish Reversal Confirmation,TRENDING,133.24,204.3,STOP_LOSS (UNDERLYING_STRUCTURE_EMA_SLOW),-116.25,4.38,6.49,4.38,0.01,1.58,0.13,0.88,17.85,-134.1,106714.56,106580.46,45.0,9.91,-2.79,-2.62,0.1,-26.29,False,11:00,False,False
V8-G_0045,V8-G,DEVELOPMENT,2024-01-20,NIFTY50,2024-01-20T12:25:00+05:30,2024-01-20T12:30:00+05:30,2024-01-20T12:35:00+05:30,PE,21650.0,ATM,2024-01-25,NSE_FO|NIFTY2412521650PE,166.84,191.87,21642.55,21607.7,6.51,14.37,25,85.0,V7-G Control: Pullback Retest + Bearish Reversal Confirmation,TRENDING,125.13,191.87,TARGET,625.65,4.48,7.19,4.48,0.01,1.61,0.13,0.9,18.8,606.85,106580.46,107187.31,5.0,58.05,-4.42,15.0,-0.16,-93.15,False,12:00,False,False
V8-G_0046,V8-G,DEVELOPMENT,2024-01-20,BANKNIFTY,2024-01-20T13:00:00+05:30,2024-01-20T13:05:00+05:30,2024-01-20T13:05:00+05:30,PE,46000.0,ATM,2024-01-24,NSE_FO|BANKNIFTY2412446000PE,306.55,306.42,46022.25,46062.7,68.02,82.55,15,85.0,V7-G Control: Pullback Retest + Bearish Reversal Confirmation,TRENDING,229.91,352.53,STOP_LOSS (UNDERLYING_STRUCTURE_EMA_SLOW),-1.95,4.6,6.89,4.6,0.01,1.66,0.14,0.92,18.82,-20.77,107187.31,107166.54,0.0,19.12,-0.89,-0.04,0.09,-0.48,False,13:00,False,False
V8-G_0047,V8-G,DEVELOPMENT,2024-01-20,NIFTY50,2024-01-20T13:15:00+05:30,2024-01-20T13:20:00+05:30,2024-01-20T13:20:00+05:30,PE,21650.0,ATM,2024-01-25,NSE_FO|NIFTY2412521650PE,159.46,161.04,21650.1,21648.4,16.45,18.31,25,85.0,V7-G Control: Pullback Retest + Bearish Reversal Confirmation,TRENDING,119.59,183.38,STOP_LOSS (UNDERLYING_STRUCTURE_EMA_SLOW),39.5,4.01,6.04,4.01,0.01,1.45,0.12,0.8,16.44,23.06,107166.54,107189.6,0.0,65.36,0.0,0.99,-0.01,0.0,False,13:00,False,False
V8-G_0048,V8-G,DEVELOPMENT,2024-01-23,NIFTY50,2024-01-23T11:10:00+05:30,2024-01-23T11:15:00+05:30,2024-01-23T11:20:00+05:30,PE,21550.0,ATM,2024-01-25,NSE_FO|NIFTY2412521550PE,107.03,123.08,21556.6,21549.2,8.13,31.08,25,85.0,V7-G Control: Pullback Retest + Bearish Reversal Confirmation,TRENDING,80.27,123.08,TARGET,401.36,2.88,4.62,2.88,0.01,1.04,0.08,0.58,12.09,389.27,107189.6,107578.87,5.0,312.24,-0.02,15.0,-0.03,-436.96,False,11:00,False,False
V8-G_0049,V8-G,DEVELOPMENT,2024-01-23,BANKNIFTY,2024-01-23T11:10:00+05:30,2024-01-23T11:15:00+05:30,2024-01-23T11:15:00+05:30,PE,45700.0,ATM,2024-01-24,NSE_FO|BANKNIFTY2412445700PE,175.83,202.2,45724.5,45637.55,20.53,95.52,15,85.0,V7-G Control: Pullback Retest + Bearish Reversal Confirmation,TRENDING,131.87,202.2,TARGET,395.62,2.84,4.55,2.84,0.01,1.02,0.08,0.57,11.91,383.71,107578.87,107962.58,0.0,438.37,0.0,15.0,-0.19,-78.88,False,11:00,False,False
V8-G_0050,V8-G,DEVELOPMENT,2024-01-23,NIFTY50,2024-01-23T11:30:00+05:30,2024-01-23T11:35:00+05:30,2024-01-23T11:35:00+05:30,PE,21550.0,ATM,2024-01-25,NSE_FO|NIFTY2412521550PE,119.91,137.9,21537.0,21509.15,14.74,30.06,25,85.0,V7-G Control: Pullback Retest + Bearish Reversal Confirmation,TRENDING,89.93,137.9,TARGET,449.66,3.22,5.17,3.22,0.01,1.16,0.09,0.64,13.51,436.15,107962.58,108398.73,0.0,267.96,-2.35,15.0,-0.13,-116.0,False,11:00,False,False
V8-G_0051,V8-G,DEVELOPMENT,2024-01-24,NIFTY50,2024-01-24T10:50:00+05:30,2024-01-24T10:55:00+05:30,2024-01-24T11:25:00+05:30,CE,21400.0,ATM,2024-01-25,NSE_FO|NIFTY2412521400CE,82.22,80.4,21384.85,21297.15,1.75,37.98,50,85.0,V7-G Control: Pullback Retest + Bullish Reversal Confirmation,TRENDING,61.66,94.55,STOP_LOSS (UNDERLYING_STRUCTURE_EMA_SLOW),-91.0,4.07,6.03,4.07,0.01,1.47,0.12,0.81,16.58,-107.58,108398.73,108291.15,30.0,99.48,-6.7,-2.21,-0.41,5.4,False,10:00,False,False
V8-G_0052,V8-G,DEVELOPMENT,2024-01-24,BANKNIFTY,2024-01-24T11:35:00+05:30,2024-01-24T11:40:00+05:30,2024-01-24T11:40:00+05:30,CE,45000.0,ATM,2024-01-24,NSE_FO|BANKNIFTY2412445000CE,139.71,104.78,45039.75,45057.2,97.31,126.86,30,85.0,V7-G Control: Pullback Retest + Bullish Reversal Confirmation,TRENDING,104.78,160.67,STOP_LOSS (SAME_BAR_CONSERVATIVE),-1047.83,3.67,4.72,3.67,0.01,1.32,0.13,0.73,14.25,-1062.08,108291.15,107229.07,0.0,77.22,-33.43,-25.0,0.04,-645.27,True,11:00,False,True
V8-G_0053,V8-G,DEVELOPMENT,2024-01-24,NIFTY50,2024-01-24T13:15:00+05:30,2024-01-24T13:20:00+05:30,2024-01-24T14:25:00+05:30,CE,21350.0,ATM,2024-01-25,NSE_FO|NIFTY2412521350CE,81.97,94.27,21328.45,21369.8,0.88,35.49,50,85.0,V7-G Control: Pullback Retest + Bullish Reversal Confirmation,TRENDING,61.48,94.27,TARGET,614.77,4.41,7.07,4.41,0.01,1.59,0.12,0.88,18.49,596.28,107229.07,107825.35,65.0,159.25,-0.82,15.0,0.19,77.37,False,13:00,False,False
V8-G_0054,V8-G,DEVELOPMENT,2024-01-25,BANKNIFTY,2024-01-25T10:30:00+05:30,2024-01-25T10:35:00+05:30,2024-01-25T10:40:00+05:30,PE,44700.0,ATM,2024-01-31,NSE_FO|BANKNIFTY2413144700PE,403.53,464.06,44653.7,44625.65,31.23,105.96,15,85.0,V7-G Control: Pullback Retest + Bearish Reversal Confirmation,TRENDING,302.65,464.06,TARGET,907.94,6.51,10.44,6.51,0.01,2.35,0.18,1.3,27.3,880.64,107825.35,108705.99,5.0,52.73,-16.96,15.0,-0.06,-238.79,False,10:00,False,False
V8-G_0055,V8-G,DEVELOPMENT,2024-01-25,BANKNIFTY,2024-01-25T11:10:00+05:30,2024-01-25T11:15:00+05:30,2024-01-25T11:50:00+05:30,PE,44600.0,ATM,2024-01-31,NSE_FO|BANKNIFTY2413144600PE,357.12,410.69,44602.45,44556.65,15.17,93.35,15,85.0,V7-G Control: Pullback Retest + Bearish Reversal Confirmation,TRENDING,267.84,410.69,TARGET,803.52,5.76,9.24,5.76,0.01,2.08,0.16,1.15,24.16,779.36,108705.99,109485.35,35.0,46.32,-9.71,15.0,-0.1,-146.08,False,11:00,False,False
V8-G_0056,V8-G,DEVELOPMENT,2024-01-25,NIFTY50,2024-01-25T11:25:00+05:30,2024-01-25T11:30:00+05:30,2024-01-25T11:30:00+05:30,PE,21300.0,ATM,2024-01-25,NSE_FO|NIFTY2412521300PE,48.9,56.23,21298.4,21290.6,15.0,29.58,75,85.0,V7-G Control: Pullback Retest + Bearish Reversal Confirmation,TRENDING,36.67,56.23,TARGET,550.12,3.94,6.33,3.94,0.01,1.42,0.11,0.79,16.54,533.58,109485.35,110018.93,0.0,99.45,-4.54,15.0,-0.04,-409.58,True,11:00,False,False
V8-G_0057,V8-G,DEVELOPMENT,2024-01-29,NIFTY50,2024-01-29T11:25:00+05:30,2024-01-29T11:30:00+05:30,2024-01-29T12:15:00+05:30,CE,21650.0,ATM,2024-02-01,NSE_FO|NIFTY2420121650CE,127.05,146.11,21633.65,21667.35,0.81,26.72,25,85.0,V7-G Control: Pullback Retest + Bullish Reversal Confirmation,TRENDING,95.29,146.11,TARGET,476.44,3.41,5.48,3.41,0.01,1.23,0.1,0.68,14.32,462.12,110018.93,110481.05,45.0,87.63,-0.28,15.0,0.16,96.29,False,11:00,False,False
V8-G_0058,V8-G,DEVELOPMENT,2024-01-29,BANKNIFTY,2024-01-29T11:25:00+05:30,2024-01-29T11:30:00+05:30,2024-01-29T11:30:00+05:30,CE,45500.0,ATM,2024-01-31,NSE_FO|BANKNIFTY2413145500CE,225.8,169.35,45479.65,45442.05,49.77,87.51,15,85.0,V7-G Control: Pullback Retest + Bullish Reversal Confirmation,TRENDING,169.35,259.67,STOP_LOSS (SAME_BAR_CONSERVATIVE),-846.75,2.96,3.81,2.96,0.01,1.07,0.1,0.59,11.5,-858.25,110481.05,109622.8,0.0,24.36,-3.95,-25.0,-0.08,302.39,False,11:00,False,True
V8-G_0059,V8-G,DEVELOPMENT,2024-01-29,BANKNIFTY,2024-01-29T11:50:00+05:30,2024-01-29T11:55:00+05:30,2024-01-29T12:20:00+05:30,CE,45500.0,ATM,2024-01-31,NSE_FO|BANKNIFTY2413145500CE,225.91,259.8,45494.75,45516.4,29.0,80.02,15,85.0,V7-G Control: Pullback Retest + Bullish Reversal Confirmation,TRENDING,169.43,259.8,TARGET,508.3,3.64,5.85,3.64,0.01,1.31,0.1,0.73,15.28,493.02,109622.8,110115.82,25.0,24.3,-3.99,15.0,0.05,315.21,False,11:00,False,False
