i,direction,label,u5,u15,u30,u45,u60,u5_raw,u30_raw,mfe,mae,o5,o15,o30,o45,o60,omfe,omae,has_opt
1911,PE,E_Full_V9,-0.048152135950219055,-0.09320434898518748,-0.06489171969255025,-0.016532922214662626,-0.014052983882462122,0.048152135950219055,0.06489171969255025,-0.014052983882462122,-0.10353742536934885,0.0,-20.384615384615387,-46.73076923076923,-52.11538461538462,-48.46153846153846,6.730769230769231,-58.269230769230774,True
2160,PE,E_Full_V9,-0.07514324180468712,0.05510504399011129,0.037989083356804176,0.052809000490527946,0.0025047747268192033,0.07514324180468712,-0.037989083356804176,0.12002045566026354,-0.07514324180468712,0.0,-8.584686774941995,8.352668213457076,6.821345707656608,-0.324825986078881,19.25754060324826,-16.566125290023194,True
2174,PE,E_Full_V9,-0.206509652445086,-0.09510312941549692,-0.02152884028525648,0.21152608124943573,0.3279490330833523,0.206509652445086,0.02152884028525648,0.3279490330833523,-0.206509652445086,0.0,-21.77242888402626,-13.741794310722103,-17.067833698030643,-2.5711159737418035,3.610503282275708,-30.743982494529547,True
2181,PE,E_Full_V9,0.11331255239661608,0.18355797233250426,0.3528996096779813,0.5515101719967497,0.8090767117617137,-0.11331255239661608,-0.3528996096779813,0.8090767117617137,0.11331255239661608,0.0,19.48198198198198,24.83108108108108,30.630630630630634,60.58558558558559,91.72297297297298,-9.45945945945945,True
2192,PE,E_Full_V9,0.1387041371297637,-0.16122514270320298,0.25699203556214245,0.1119735978043046,0.20816144403844605,-0.1387041371297637,-0.25699203556214245,0.25699203556214245,-0.16122514270320298,0.0,17.875056999543997,-19.1062471500228,-3.146374829001371,21.84222526219789,28.308253533971715,-22.207022343821254,True
2209,PE,E_Full_V9,0.02487750988776627,-0.0025299162597747227,0.004216527099620837,0.04279775006114095,0.1115271417849395,-0.02487750988776627,-0.004216527099620837,0.1334530827029723,-0.0025299162597747227,0.0,-0.10325245224573497,-7.640681466184813,-1.6520392359318476,-6.504904491481669,9.963861641713997,-12.390294269488901,True
2216,PE,E_Full_V9,-0.1241315541143928,-0.12687595922236117,0.0014777565965906625,-0.03947721193775511,0.02174413277853393,0.1241315541143928,-0.0014777565965906625,0.02174413277853393,-0.12687595922236117,0.0,-18.5972850678733,-25.067873303167428,-16.83257918552036,-7.918552036199094,0.3619909502262495,-31.14027149321267,True
2228,PE,E_Full_V9,0.01773693590209069,0.08572852352679572,0.024705017863635437,0.16512242708853764,-0.028294635843795213,-0.01773693590209069,-0.024705017863635437,0.16512242708853764,-0.028294635843795213,0.0,2.953995157384985,12.590799031477,16.852300242130756,1.7917675544794134,29.782082324455207,-10.217917675544792,True
2248,PE,E_Full_V9,0.059077876923208095,0.08258197849481119,0.1327664115801208,0.30195359316307346,0.038750005293719525,-0.059077876923208095,-0.1327664115801208,0.40211071067086657,0.038750005293719525,0.0,10.3448275862069,14.744351961950066,36.50416171224733,24.197384066587407,47.20570749108205,-18.192627824019024,True
2353,PE,E_Full_V9,0.04619105561532999,0.035498681630297124,0.052820327486036156,-0.07163890569967801,-0.13664853952861655,-0.04619105561532999,-0.052820327486036156,0.11889919871350685,-0.19331812164926632,0.0,3.945578231292525,2.8503401360544203,-15.340136054421766,3.4353741496598715,17.687074829931973,-17.755102040816322,True
