i,direction,label,u5,u15,u30,u45,u60,u5_raw,u30_raw,mfe,mae,o5,o15,o30,o45,o60,omfe,omae,has_opt
1141,PE,C_Trend+Impulse+Pullback,0.1447051174659042,0.03138674378838635,-0.14980036808089903,-0.147966077859496,-0.14388987736750902,-0.1447051174659042,0.14980036808089903,0.1447051174659042,-0.24416440947063744,0.0,0.0,22.500000000000007,22.500000000000007,0.5288461538461511,23.365384615384627,-2.403846153846154,True
1203,PE,C_Trend+Impulse+Pullback,0.12153806108876619,0.1682677034635427,-0.08608092016404445,-0.14797720085342192,-0.15371592886437302,-0.12153806108876619,0.08608092016404445,0.1682677034635427,-0.20515952639097446,0.0,0.0,32.83582089552239,28.908091123330713,27.651217596229383,55.53809897879026,-21.052631578947366,True
1210,PE,C_Trend+Impulse+Pullback,-0.008386636202040165,0.05236533823713696,0.05686548449188589,0.07936621576565273,0.18471054854738433,0.008386636202040165,-0.05686548449188589,0.18471054854738433,-0.008386636202040165,0.0,0.0,-9.26108374384237,4.532019704433492,0.8866995073891681,45.221674876847295,-14.581280788177336,True
1296,PE,C_Trend+Impulse+Pullback,0.054831821492418165,-0.13594153479441484,0.13304475931933402,0.07552307488578602,0.04241706945640189,-0.054831821492418165,-0.13304475931933402,0.13883831026948457,-0.13594153479441484,0.0,9.826400262037339,-4.487389452997048,-3.6357680969538233,13.724205699312146,17.163445791025215,-11.365869636423186,True
1303,PE,C_Trend+Impulse+Pullback,0.024424978058912306,0.10080478232790124,0.025252943416842477,0.22417162065938578,0.1500687211247076,-0.024424978058912306,-0.025252943416842477,0.22417162065938578,0.004346818129130625,0.0,-0.9460737937559129,4.95111952065594,-0.09460737937559488,-1.646168401135297,12.267423525701664,-6.218858404288876,True
1310,PE,C_Trend+Impulse+Pullback,0.009528642893386063,0.07001481082536953,0.06545763378938974,0.00497146585742847,0.04640034800261761,-0.009528642893386063,-0.06545763378938974,0.15038684218702247,0.00497146585742847,0.0,3.293051359516609,9.728096676737156,2.56797583081571,8.489425981873119,20.84592145015106,-6.193353474320242,True
1317,PE,C_Trend+Impulse+Pullback,0.004560700855327227,-0.009328706295019806,0.022181590523684402,0.05016770940872162,0.010365229216680039,-0.004560700855327227,-0.022181590523684402,0.07152008159508894,-0.07234929993242822,0.0,2.0362136735614387,-0.347960564469355,-2.738578516657001,-0.5412719891745624,5.805786455312837,-9.343385527418004,True
1324,PE,C_Trend+Impulse+Pullback,-0.03069972556932754,0.010786390064909668,-0.06637778501479286,-0.06845209079651138,0.08566882878473514,0.03069972556932754,0.06637778501479286,0.08566882878473514,-0.10661931718003448,0.0,-0.43956043956043245,4.17582417582418,-7.729984301412875,-3.924646781789639,7.064364207221351,-10.926216640502357,True
1331,PE,C_Trend+Impulse+Pullback,0.0033182972986933734,0.029657282107120597,0.09394929226941295,0.06387722299995291,-0.14476071965572324,-0.0033182972986933734,-0.09394929226941295,0.10348939700316473,-0.14476071965572324,0.0,0.06377551020407801,4.113520408163258,6.026785714285706,7.8125,15.625,-3.794642857142868,True
1338,PE,C_Trend+Impulse+Pullback,0.02448844062591382,-0.11746150334122074,-0.21105715353006982,-0.4779396505208977,-0.6501888515336507,-0.02448844062591382,0.21105715353006982,0.02448844062591382,-0.6501888515336507,0.0,2.3241774826441257,-13.462118925445221,-14.790220344099003,-17.084213703591917,6.1877452460006035,-23.181406580138848,True
1371,CE,C_Trend+Impulse+Pullback,-0.027071592055716298,0.08449618126482594,0.09741671383687311,0.198935184045812,0.16796692343661324,-0.027071592055716298,0.09741671383687311,0.198935184045812,-0.027071592055716298,0.0,-6.02517985611511,5.125899280575542,7.778776978417258,4.76618705035971,13.219424460431656,-13.624100719424465,True
1378,CE,C_Trend+Impulse+Pullback,0.06185292521325714,0.03113127361726864,0.09114089973476514,0.2078831757995392,0.27526599830007825,0.06185292521325714,0.09114089973476514,0.31110792516206853,0.023962888244866143,0.0,6.752384902530071,0.9954375777685631,2.2397345499792642,11.240149315636664,13.023641642472006,-6.926586478639564,True
1385,CE,C_Trend+Impulse+Pullback,-0.08088070096606836,-0.005514593247679667,-0.11723616756194044,-0.21302669471621183,-0.24080390514900074,-0.08088070096606836,-0.11723616756194044,0.033496047874836954,-0.28451216274177904,,,,,,,,False
1392,CE,C_Trend+Impulse+Pullback,-0.028044289507145326,-0.06059204156287912,0.0,0.03848413450613375,0.016785633135651956,-0.028044289507145326,0.0,0.12036527175325329,-0.06059204156287912,0.0,-2.063789868667907,-7.5046904315197,-2.251407129455902,-0.37523452157597703,11.069418386491568,-12.10131332082551,True
1399,CE,C_Trend+Impulse+Pullback,-0.07626236707755085,-0.17583280344959373,-0.20527457518999537,-0.26150018094422967,-0.30075587659808,-0.07626236707755085,-0.20527457518999537,-0.07626236707755085,-0.33530906704341,0.0,-12.258842443729904,-22.30707395498392,-19.011254019292608,-24.55787781350483,3.4485530546623724,-26.04501607717042,True
